Number	  Date     Time	        Nns     Ans	Nwe     Awe     
83	22.07.17 08:01:45	28	1108	29	314	0	
84	22.07.17 08:01:46	31	454	21	287	0	
85	22.07.17 08:01:47	42	296	59	332	0	
86	22.07.17 08:01:48	19	256	6	274	0	
87	22.07.17 08:01:49	12	271	17	1207	0	
88	22.07.17 08:01:50	55	308	17	801	0	
89	22.07.17 08:01:51	41	477	28	447	0	
90	22.07.17 08:01:52	62	234	58	254	0	
91	22.07.17 08:01:53	97	565	67	256	0	
92	22.07.17 08:01:54	78	342	38	277	0	
93	22.07.17 08:01:55	87	291	70	354	0	
94	22.07.17 08:01:56	45	313	43	747	0	
95	22.07.17 08:01:57	55	400	49	405	0	
96	22.07.17 08:01:58	23	464	14	299	0	
97	22.07.17 08:01:59	19	413	39	382	0	
98	22.07.17 08:02:00	64	366	28	314	0	
99	22.07.17 08:02:01	311	345	88	307	0	
100	22.07.17 08:02:02	149	310	122	332	0	
101	22.07.17 08:02:03	124	351	47	301	0	
102	22.07.17 08:02:04	142	1118	115	1324	0	
103	22.07.17 08:02:05	95	1248	52	379	0	
104	22.07.17 08:02:06	117	297	55	316	0	
105	22.07.17 08:02:07	320	426	55	356	0	
106	22.07.17 08:02:08	88	372	16	314	0	
107	22.07.17 08:02:09	49	425	47	301	0	
108	22.07.17 08:02:10	142	320	88	529	0	
109	22.07.17 08:02:11	37	303	76	335	0	
110	22.07.17 08:02:12	98	627	67	526	0	
111	22.07.17 08:02:13	1	274	1	262	0	
112	22.07.17 08:02:14	44	964	39	260	0	
113	22.07.17 08:02:15	167	904	135	345	0	
114	22.07.17 08:02:16	195	317	60	403	0	
115	22.07.17 08:02:17	54	263	37	348	0	
116	22.07.17 08:02:18	2	253	86	918	0	
117	22.07.17 08:02:19	43	218	68	394	0	
118	22.07.17 08:02:20	55	608	36	530	0	
119	22.07.17 08:02:21	78	304	69	262	0	
120	22.07.17 08:02:22	22	859	12	282	0	
121	22.07.17 08:02:23	1	238	16	278	0	
122	22.07.17 08:02:24	148	766	124	251	0	
123	22.07.17 08:02:25	84	580	64	267	0	
124	22.07.17 08:02:26	0	0	13	342	0	
125	22.07.17 08:02:27	95	331	26	357	0	
126	22.07.17 08:02:28	62	745	71	834	0	
127	22.07.17 08:02:29	154	308	131	397	0	
128	22.07.17 08:02:30	23	360	0	0	0	
129	22.07.17 08:02:31	44	476	43	423	0	
130	22.07.17 08:02:32	64	251	50	260	0	
131	22.07.17 08:02:33	75	354	55	509	0	
132	22.07.17 08:02:34	182	339	79	310	0	
133	22.07.17 08:02:35	369	391	135	268	0	
134	22.07.17 08:02:36	108	900	64	279	0	
135	22.07.17 08:02:37	145	873	62	545	0	
136	22.07.17 08:02:38	152	282	110	304	0	
137	22.07.17 08:02:39	35	714	29	683	0	
138	22.07.17 08:02:40	6	238	6	367	0	
139	22.07.17 08:02:41	43	368	25	335	0	
140	22.07.17 08:02:42	43	574	21	353	0	
141	22.07.17 08:02:43	14	332	2	279	0	
142	22.07.17 08:02:44	73	415	91	319	0	
143	22.07.17 08:02:45	75	322	58	313	0	
144	22.07.17 08:02:46	55	644	43	866	0	
145	22.07.17 08:02:47	108	552	29	1329	0	
146	22.07.17 08:02:48	265	789	98	393	0	
147	22.07.17 08:02:49	136	288	99	1272	0	
148	22.07.17 08:02:50	81	872	41	305	0	
149	22.07.17 08:02:51	45	241	57	287	0	
150	22.07.17 08:02:52	50	542	25	586	0	
151	22.07.17 08:02:53	90	291	40	329	0	
152	22.07.17 08:02:54	73	435	29	546	0	
153	22.07.17 08:02:55	140	537	35	388	0	
154	22.07.17 08:02:56	67	463	39	250	0	
155	22.07.17 08:02:57	45	672	41	306	0	
156	22.07.17 08:02:58	250	378	103	295	0	
157	22.07.17 08:02:59	60	267	56	914	0	
158	22.07.17 08:03:00	30	511	10	372	0	
159	22.07.17 08:03:01	22	526	44	396	0	
160	22.07.17 08:03:02	76	284	38	1839	0	
161	22.07.17 08:03:03	33	421	40	509	0	
162	22.07.17 08:03:04	32	419	31	531	0	
163	22.07.17 08:03:05	146	335	131	301	0	
164	22.07.17 08:03:06	196	1132	133	800	0	
165	22.07.17 08:03:07	22	257	12	292	0	
166	22.07.17 08:03:08	99	380	37	285	0	
167	22.07.17 08:03:09	138	271	40	326	0	
168	22.07.17 08:03:10	94	287	129	283	0	
169	22.07.17 08:03:11	35	376	18	314	0	
170	22.07.17 08:03:12	22	235	32	277	0	
171	22.07.17 08:03:13	177	439	150	261	0	
172	22.07.17 08:03:14	36	273	23	344	0	
173	22.07.17 08:03:15	30	362	34	386	0	
174	22.07.17 08:03:16	18	249	9	283	0	
175	22.07.17 08:03:17	4	305	1	286	0	
176	22.07.17 08:03:18	0	0	0	0	0	
177	22.07.17 08:03:19	71	400	63	842	0	
178	22.07.17 08:03:20	68	632	21	302	0	
179	22.07.17 08:03:21	50	254	31	329	0	
180	22.07.17 08:03:22	55	830	12	289	0	
181	22.07.17 08:03:23	104	244	100	343	0	
182	22.07.17 08:03:24	168	291	71	445	0	
183	22.07.17 08:03:25	49	349	23	234	0	
184	22.07.17 08:03:26	186	295	80	263	0	
185	22.07.17 08:03:27	236	1711	83	247	0	
186	22.07.17 08:03:28	210	997	136	943	0	
187	22.07.17 08:03:29	57	267	78	274	0	
188	22.07.17 08:03:30	47	285	22	478	0	
189	22.07.17 08:03:31	89	233	41	286	0	
190	22.07.17 08:03:32	86	327	75	231	0	
191	22.07.17 08:03:33	54	484	83	515	0	
192	22.07.17 08:03:34	28	253	16	234	0	
193	22.07.17 08:03:35	78	241	87	377	0	
194	22.07.17 08:03:36	36	791	6	551	0	
195	22.07.17 08:03:37	238	333	105	464	0	
196	22.07.17 08:03:38	155	2047	114	2047	0	
197	22.07.17 08:03:39	346	277	135	701	0	
198	22.07.17 08:03:40	86	377	132	875	0	
199	22.07.17 08:03:41	51	302	17	356	0	
200	22.07.17 08:03:42	106	269	78	317	0	
201	22.07.17 08:03:43	25	311	2	282	0	
202	22.07.17 08:03:44	22	571	6	554	0	
203	22.07.17 08:03:45	41	329	109	348	0	
204	22.07.17 08:03:46	64	394	59	491	0	
205	22.07.17 08:03:47	79	278	143	416	0	
206	22.07.17 08:03:48	16	252	24	296	0	
207	22.07.17 08:03:49	44	261	21	379	0	
208	22.07.17 08:03:50	41	267	25	454	0	
209	22.07.17 08:03:51	58	405	35	331	0	
210	22.07.17 08:03:52	61	288	7	287	0	
211	22.07.17 08:03:53	61	493	52	343	0	
212	22.07.17 08:03:54	63	742	35	490	0	
213	22.07.17 08:03:55	41	446	29	460	0	
214	22.07.17 08:03:56	13	265	16	687	0	
215	22.07.17 08:03:57	136	1149	225	1060	0	
216	22.07.17 08:03:58	87	226	85	779	0	
217	22.07.17 08:03:59	109	406	42	550	0	
218	22.07.17 08:04:00	390	2047	147	736	0	
219	22.07.17 08:04:01	101	1907	58	279	0	
220	22.07.17 08:04:02	14	527	23	256	0	
221	22.07.17 08:04:03	71	298	61	332	0	
222	22.07.17 08:04:04	114	278	31	277	0	
223	22.07.17 08:04:05	114	264	165	293	0	
224	22.07.17 08:04:06	126	234	84	274	0	
225	22.07.17 08:04:07	90	715	41	498	0	
226	22.07.17 08:04:08	56	986	43	547	0	
227	22.07.17 08:04:09	11	285	29	388	0	
228	22.07.17 08:04:10	120	1499	97	297	0	
229	22.07.17 08:04:11	135	266	94	405	0	
230	22.07.17 08:04:12	91	1428	81	327	0	
231	22.07.17 08:04:13	67	321	74	348	0	
232	22.07.17 08:04:14	78	363	37	265	0	
233	22.07.17 08:04:15	117	333	35	322	0	
234	22.07.17 08:04:16	65	299	79	237	0	
235	22.07.17 08:04:17	4	304	37	305	0	
236	22.07.17 08:04:18	7	394	13	293	0	
237	22.07.17 08:04:19	46	298	54	483	0	
238	22.07.17 08:04:20	31	436	34	1931	0	
239	22.07.17 08:04:21	308	254	69	273	0	
240	22.07.17 08:04:22	194	289	35	1906	0	
241	22.07.17 08:04:23	9	676	2	252	0	
242	22.07.17 08:04:24	30	472	31	530	0	
243	22.07.17 08:04:25	22	280	48	252	0	
244	22.07.17 08:04:26	93	272	55	258	0	
245	22.07.17 08:04:27	61	1953	45	1231	0	
246	22.07.17 08:04:28	151	1369	72	1379	0	
247	22.07.17 08:04:29	114	335	59	429	0	
248	22.07.17 08:04:30	32	267	67	297	0	
249	22.07.17 08:04:31	76	242	75	271	0	
250	22.07.17 08:04:32	96	302	67	263	0	
251	22.07.17 08:04:33	21	261	3	302	0	
252	22.07.17 08:04:34	153	1903	77	428	0	
253	22.07.17 08:04:35	19	475	10	287	0	
254	22.07.17 08:04:36	61	263	66	285	0	
255	22.07.17 08:04:37	55	447	9	474	0	
256	22.07.17 08:04:38	108	343	67	334	0	
257	22.07.17 08:04:39	151	438	44	254	0	
258	22.07.17 08:04:40	68	247	53	716	0	
259	22.07.17 08:04:41	132	777	71	505	0	
260	22.07.17 08:04:42	14	347	10	473	0	
261	22.07.17 08:04:43	149	2047	134	1926	0	
262	22.07.17 08:04:44	99	295	127	647	0	
263	22.07.17 08:04:45	55	360	12	368	0	
264	22.07.17 08:04:46	11	297	18	304	0	
265	22.07.17 08:04:47	37	374	67	241	0	
266	22.07.17 08:04:48	32	269	31	1385	0	
267	22.07.17 08:04:49	9	273	7	324	0	
268	22.07.17 08:04:50	132	287	38	347	0	
269	22.07.17 08:04:51	96	437	30	261	0	
270	22.07.17 08:04:52	115	263	68	749	0	
271	22.07.17 08:04:53	31	569	17	280	0	
272	22.07.17 08:04:54	193	784	125	341	0	
273	22.07.17 08:04:55	52	321	40	275	0	
274	22.07.17 08:04:56	71	309	54	354	0	
275	22.07.17 08:04:57	62	414	75	336	0	
276	22.07.17 08:04:58	25	1436	6	444	0	
277	22.07.17 08:04:59	73	1577	59	383	0	
278	22.07.17 08:05:00	115	577	49	922	0	
279	22.07.17 08:05:01	168	878	25	372	0	
280	22.07.17 08:05:02	177	321	169	326	0	
281	22.07.17 08:05:03	75	223	81	259	0	
282	22.07.17 08:05:04	144	240	64	580	0	
283	22.07.17 08:05:05	7	270	6	443	0	
284	22.07.17 08:05:06	217	237	143	556	0	
285	22.07.17 08:05:07	33	292	20	305	0	
286	22.07.17 08:05:08	95	281	112	259	0	
287	22.07.17 08:05:09	24	382	20	267	0	
288	22.07.17 08:05:10	43	270	25	288	0	
289	22.07.17 08:05:11	10	291	3	307	0	
290	22.07.17 08:05:12	107	976	69	436	0	
291	22.07.17 08:05:13	85	448	18	283	0	
292	22.07.17 08:05:14	53	887	55	875	0	
293	22.07.17 08:05:15	197	230	44	1017	0	
294	22.07.17 08:05:16	59	289	34	252	0	
295	22.07.17 08:05:17	189	250	204	301	0	
296	22.07.17 08:05:18	199	274	94	325	0	
297	22.07.17 08:05:19	53	236	7	407	0	
298	22.07.17 08:05:20	50	316	28	1754	0	
299	22.07.17 08:05:21	142	393	36	298	0	
300	22.07.17 08:05:22	122	2047	69	941	0	
301	22.07.17 08:05:23	91	248	23	351	0	
302	22.07.17 08:05:24	56	295	54	899	0	
303	22.07.17 08:05:25	81	279	69	340	0	
304	22.07.17 08:05:26	30	933	46	1093	0	
305	22.07.17 08:05:27	60	285	17	260	0	
306	22.07.17 08:05:28	83	1063	36	340	0	
307	22.07.17 08:05:29	32	384	50	387	0	
308	22.07.17 08:05:30	0	0	10	313	0	
309	22.07.17 08:05:31	311	286	96	601	0	
310	22.07.17 08:05:32	270	286	112	706	0	
311	22.07.17 08:05:33	16	546	10	250	0	
312	22.07.17 08:05:34	56	256	29	258	0	
313	22.07.17 08:05:35	19	1472	32	268	0	
314	22.07.17 08:05:36	249	1370	177	676	0	
315	22.07.17 08:05:37	47	1281	44	1297	0	
316	22.07.17 08:05:38	22	320	7	498	0	
317	22.07.17 08:05:39	45	488	27	643	0	
318	22.07.17 08:05:40	12	367	17	373	0	
319	22.07.17 08:05:41	66	1303	76	249	0	
320	22.07.17 08:05:42	131	278	59	308	0	
321	22.07.17 08:05:43	74	937	76	380	0	
322	22.07.17 08:05:44	142	340	52	396	0	
323	22.07.17 08:05:45	74	287	59	324	0	
324	22.07.17 08:05:46	70	331	67	645	0	
325	22.07.17 08:05:47	11	304	20	280	0	
326	22.07.17 08:05:48	115	947	52	313	0	
327	22.07.17 08:05:49	45	942	42	854	0	
328	22.07.17 08:05:50	100	1533	80	269	0	
329	22.07.17 08:05:51	129	334	87	244	0	
330	22.07.17 08:05:52	92	1523	66	291	0	
331	22.07.17 08:05:53	65	286	54	469	0	
332	22.07.17 08:05:54	19	264	53	305	0	
333	22.07.17 08:05:55	177	2047	144	588	0	
334	22.07.17 08:05:56	32	592	32	550	0	
335	22.07.17 08:05:57	187	612	138	403	0	
336	22.07.17 08:05:58	113	699	33	493	0	
337	22.07.17 08:05:59	61	836	18	327	0	
338	22.07.17 08:06:00	55	338	123	410	0	
339	22.07.17 08:06:01	168	292	54	314	0	
340	22.07.17 08:06:02	100	349	90	298	0	
341	22.07.17 08:06:03	35	375	40	323	0	
342	22.07.17 08:06:04	71	297	30	368	0	
343	22.07.17 08:06:05	151	597	101	365	0	
344	22.07.17 08:06:06	13	1620	42	292	0	
345	22.07.17 08:06:07	18	269	21	428	0	
346	22.07.17 08:06:08	44	337	10	370	0	
347	22.07.17 08:06:09	231	1463	98	286	0	
348	22.07.17 08:06:10	142	613	40	385	0	
349	22.07.17 08:06:11	235	315	72	282	0	
350	22.07.17 08:06:12	203	423	173	546	0	
351	22.07.17 08:06:13	81	476	57	371	0	
352	22.07.17 08:06:14	26	359	16	517	0	
353	22.07.17 08:06:15	107	1335	41	780	0	
354	22.07.17 08:06:16	50	244	40	302	0	
355	22.07.17 08:06:17	34	491	69	327	0	
356	22.07.17 08:06:18	280	319	37	1029	0	
357	22.07.17 08:06:19	57	322	66	370	0	
358	22.07.17 08:06:20	8	246	21	392	0	
359	22.07.17 08:06:21	32	447	14	483	0	
360	22.07.17 08:06:22	29	327	15	733	0	
361	22.07.17 08:06:23	67	583	72	564	0	
362	22.07.17 08:06:24	32	268	23	628	0	
363	22.07.17 08:06:25	184	275	27	376	0	
364	22.07.17 08:06:26	124	262	51	278	0	
365	22.07.17 08:06:27	51	222	47	819	0	
366	22.07.17 08:06:28	136	475	137	555	0	
367	22.07.17 08:06:29	16	270	17	256	0	
368	22.07.17 08:06:30	83	264	63	406	0	
369	22.07.17 08:06:31	7	711	0	0	0	
370	22.07.17 08:06:32	21	276	57	467	0	
371	22.07.17 08:06:33	32	306	62	389	0	
372	22.07.17 08:06:34	188	316	170	1501	0	
373	22.07.17 08:06:35	243	373	246	477	0	
374	22.07.17 08:06:36	266	338	81	745	0	
375	22.07.17 08:06:37	87	572	69	1894	0	
376	22.07.17 08:06:38	7	588	7	590	0	
377	22.07.17 08:06:39	21	290	32	295	0	
378	22.07.17 08:06:40	213	225	89	264	0	
379	22.07.17 08:06:41	30	269	14	358	0	
380	22.07.17 08:06:42	41	236	11	290	0	
381	22.07.17 08:06:43	25	409	33	236	0	
382	22.07.17 08:06:44	48	390	22	413	0	
383	22.07.17 08:06:45	120	1339	82	654	0	
384	22.07.17 08:06:46	11	229	14	340	0	
385	22.07.17 08:06:47	79	892	35	706	0	
386	22.07.17 08:06:48	19	461	11	446	0	
387	22.07.17 08:06:49	61	517	51	368	0	
388	22.07.17 08:19:38	66	377	42	356	0	
389	22.07.17 08:19:39	94	293	52	345	0	
390	22.07.17 08:19:40	104	1062	106	760	0	
391	22.07.17 08:19:41	31	271	30	481	0	
392	22.07.17 08:19:42	36	365	30	377	0	
393	22.07.17 08:19:43	14	308	31	525	0	
394	22.07.17 08:19:44	134	515	134	329	0	
395	22.07.17 08:19:45	42	346	24	512	0	
396	22.07.17 08:19:46	94	573	93	322	0	
397	22.07.17 08:19:47	115	352	16	296	0	
398	22.07.17 08:19:48	37	257	23	303	0	
399	22.07.17 08:19:49	87	768	80	242	0	
400	22.07.17 08:19:50	14	598	17	436	0	
401	22.07.17 08:19:51	1	239	7	274	0	
402	22.07.17 08:19:52	64	228	96	274	0	
403	22.07.17 08:19:53	76	292	109	299	0	
404	22.07.17 08:19:54	73	280	58	352	0	
405	22.07.17 08:19:55	11	1082	1	277	0	
406	22.07.17 08:19:56	170	1040	84	292	0	
407	22.07.17 08:19:57	49	302	25	341	0	
408	22.07.17 08:19:58	35	632	26	430	0	
409	22.07.17 08:19:59	178	336	104	414	0	
410	22.07.17 08:20:00	34	335	55	249	0	
411	22.07.17 08:20:01	55	338	90	376	0	
412	22.07.17 08:20:02	30	278	47	298	0	
413	22.07.17 08:20:03	209	332	18	351	0	
414	22.07.17 08:20:04	12	353	1	250	0	
415	22.07.17 08:20:05	91	375	66	409	0	
416	22.07.17 08:20:06	34	302	14	350	0	
417	22.07.17 08:20:07	73	375	35	314	0	
418	22.07.17 08:20:08	12	1052	14	271	0	
419	22.07.17 08:20:09	46	303	35	365	0	
420	22.07.17 08:20:10	36	318	39	294	0	
421	22.07.17 08:20:11	176	425	121	324	0	
422	22.07.17 08:20:12	68	271	25	258	0	
423	22.07.17 08:20:13	126	294	69	1212	0	
424	22.07.17 08:20:14	13	281	34	524	0	
425	22.07.17 08:20:15	79	335	74	324	0	
426	22.07.17 08:20:16	94	369	17	292	0	
427	22.07.17 08:20:17	304	2047	235	1893	0	
428	22.07.17 08:20:18	107	596	91	238	0	
429	22.07.17 08:20:19	24	493	51	364	0	
430	22.07.17 08:20:20	52	485	49	312	0	
431	22.07.17 08:20:21	0	0	33	326	0	
432	22.07.17 08:20:22	68	256	85	324	0	
433	22.07.17 08:20:23	100	648	73	241	0	
434	22.07.17 08:20:24	42	248	15	488	0	
435	22.07.17 08:20:25	32	296	23	533	0	
436	22.07.17 08:20:26	163	267	23	571	0	
437	22.07.17 08:20:27	51	311	40	317	0	
438	22.07.17 08:20:28	21	234	71	289	0	
439	22.07.17 08:20:29	37	339	23	287	0	
440	22.07.17 08:20:30	56	268	27	246	0	
441	22.07.17 08:20:31	8	907	6	848	0	
442	22.07.17 08:20:32	73	485	19	308	0	
443	22.07.17 08:20:33	113	622	36	469	0	
444	22.07.17 08:20:34	25	339	24	308	0	
445	22.07.17 08:20:35	28	1406	42	277	0	
446	22.07.17 08:20:36	19	865	9	628	0	
447	22.07.17 08:20:37	135	592	93	650	0	
448	22.07.17 08:20:38	150	1399	99	338	0	
449	22.07.17 08:20:39	142	234	40	240	0	
450	22.07.17 08:20:40	296	2047	64	1480	0	
451	22.07.17 08:20:41	178	359	123	351	0	
452	22.07.17 08:20:42	110	245	58	1515	0	
453	22.07.17 08:20:43	59	235	38	340	0	
454	22.07.17 08:20:44	113	1890	96	391	0	
455	22.07.17 08:20:45	98	308	55	293	0	
456	22.07.17 08:20:46	44	555	25	270	0	
457	22.07.17 08:20:47	28	930	53	877	0	
458	22.07.17 08:20:48	28	399	27	677	0	
459	22.07.17 08:20:49	56	357	11	362	0	
460	22.07.17 08:20:50	119	1564	149	1502	0	
461	22.07.17 08:20:51	295	363	222	325	0	
462	22.07.17 08:20:52	396	332	91	387	0	
463	22.07.17 08:20:53	234	699	210	503	0	
464	22.07.17 08:20:54	36	294	20	417	0	
465	22.07.17 08:20:55	200	238	95	259	0	
466	22.07.17 08:20:56	14	847	29	251	0	
467	22.07.17 08:20:57	12	293	19	315	0	
468	22.07.17 08:20:58	7	256	17	291	0	
469	22.07.17 08:20:59	34	326	66	397	0	
470	22.07.17 08:21:00	78	553	82	577	0	
471	22.07.17 08:21:01	64	240	60	236	0	
472	22.07.17 08:21:02	71	1699	35	886	0	
473	22.07.17 08:21:03	143	758	52	270	0	
474	22.07.17 08:21:04	95	332	57	328	0	
475	22.07.17 08:21:05	73	557	18	279	0	
476	22.07.17 08:21:06	44	711	95	439	0	
477	22.07.17 08:21:07	37	341	26	381	0	
478	22.07.17 08:21:08	3	308	15	317	0	
479	22.07.17 08:21:09	39	355	21	305	0	
480	22.07.17 08:21:10	38	381	26	444	0	
481	22.07.17 08:21:11	77	1042	65	344	0	
482	22.07.17 08:21:12	5	228	37	308	0	
483	22.07.17 08:21:13	37	1240	32	1933	0	
484	22.07.17 08:21:14	24	678	38	1001	0	
485	22.07.17 08:21:15	29	331	40	368	0	
486	22.07.17 08:21:16	133	629	82	299	0	
487	22.07.17 08:21:17	39	607	18	302	0	
488	22.07.17 08:21:18	10	281	13	288	0	
489	22.07.17 08:21:19	29	346	28	353	0	
490	22.07.17 08:21:20	96	1640	115	600	0	
491	22.07.17 08:21:21	6	426	13	282	0	
492	22.07.17 08:21:22	261	1333	210	305	0	
493	22.07.17 08:21:23	85	332	30	295	0	
494	22.07.17 08:21:24	206	265	164	216	0	
495	22.07.17 08:21:25	182	372	86	294	0	
496	22.07.17 08:21:26	33	263	63	437	0	
497	22.07.17 08:21:27	106	2047	102	390	0	
498	22.07.17 08:21:28	70	263	79	380	0	
499	22.07.17 08:21:29	19	543	10	287	0	
500	22.07.17 08:21:30	16	404	11	473	0	
501	22.07.17 08:21:31	23	265	7	760	0	
502	22.07.17 08:21:32	77	277	58	305	0	
503	22.07.17 08:21:33	18	381	2	267	0	
504	22.07.17 08:21:34	158	265	32	501	0	
505	22.07.17 08:21:35	118	408	74	309	0	
506	22.07.17 08:21:36	114	298	85	315	0	
507	22.07.17 08:21:37	71	321	73	285	0	
508	22.07.17 08:21:38	306	1608	49	303	0	
509	22.07.17 08:21:39	92	363	117	1372	0	
510	22.07.17 08:21:40	79	604	39	877	0	
511	22.07.17 08:21:41	79	377	81	361	0	
512	22.07.17 08:21:42	25	246	29	329	0	
513	22.07.17 08:21:43	103	248	56	364	0	
514	22.07.17 08:21:44	49	257	61	538	0	
515	22.07.17 08:21:45	68	250	34	385	0	
516	22.07.17 08:21:46	48	920	24	445	0	
517	22.07.17 08:21:47	21	359	56	448	0	
518	22.07.17 08:21:48	327	722	161	476	0	
519	22.07.17 08:21:49	25	320	159	442	0	
520	22.07.17 08:21:50	81	245	5	325	0	
521	22.07.17 08:21:51	54	287	36	416	0	
522	22.07.17 08:21:52	104	353	43	269	0	
523	22.07.17 08:21:53	130	1599	28	287	0	
524	22.07.17 08:21:54	65	407	10	263	0	
525	22.07.17 08:21:55	33	232	29	272	0	
526	22.07.17 08:21:56	108	539	78	456	0	
527	22.07.17 08:21:57	48	309	88	322	0	
528	22.07.17 08:21:58	114	2047	25	983	0	
529	22.07.17 08:21:59	5	374	0	0	0	
530	22.07.17 08:22:00	74	323	65	303	0	
531	22.07.17 08:22:01	35	392	85	338	0	
532	22.07.17 08:22:02	128	331	81	1276	0	
533	22.07.17 08:22:03	13	317	52	305	0	
534	22.07.17 08:22:04	70	318	73	340	0	
535	22.07.17 08:22:05	118	234	86	386	0	
536	22.07.17 08:22:06	13	386	24	425	0	
537	22.07.17 08:22:07	133	462	123	472	0	
538	22.07.17 08:22:08	36	858	15	570	0	
539	22.07.17 08:22:09	162	278	83	297	0	
540	22.07.17 08:22:10	267	355	136	269	0	
541	22.07.17 08:22:11	366	373	160	551	0	
542	22.07.17 08:22:12	30	258	15	229	0	
543	22.07.17 08:22:13	25	282	46	273	0	
544	22.07.17 08:22:14	92	273	37	318	0	
545	22.07.17 08:22:15	8	267	60	524	0	
546	22.07.17 08:22:16	132	257	132	859	0	
547	22.07.17 08:22:17	32	280	28	771	0	
548	22.07.17 08:22:18	1	279	6	260	0	
549	22.07.17 08:22:19	127	557	128	278	0	
550	22.07.17 08:22:20	41	257	33	784	0	
551	22.07.17 08:22:21	20	270	29	341	0	
552	22.07.17 08:22:22	13	261	28	272	0	
553	22.07.17 08:22:23	26	504	24	283	0	
554	22.07.17 08:22:24	53	567	40	581	0	
555	22.07.17 08:22:25	55	379	35	750	0	
